ogr_DogID,foodtype,exercisetype,age,sex,earcleaning,attendsclasses,behaveswellclass,attendshomeswitches,status
15901,iams,walking running,16.0,0.0,4.0,4.0,3.0,4.0,0.0
15901,iams large breed,walks   play in fenced yard,16.0,0.0,4.0,4.0,3.0,4.0,0.0
15898,chicken soup for the dog lovers soul,walks swim ball play play with our released geb dog,8.0,1.0,5.0,5.0,5.0,5.0,0.0
15896,canidae,indoor and outdoor play  i e   fetch  tug of war ,5.0,0.0,5.0,5.0,3.0,3.0,1.0
15896,canidae all stages,indoor and outdoor play  i e   fetch  tug of war ,5.0,0.0,5.0,5.0,3.0,3.0,1.0
15886,canidae,goes on a walk almost every day  plays in the snow with our other dogs ,6.0,0.0,4.0,5.0,4.0,3.0,0.0
15886,canidae,he goes for a     mile walk every day and plays off an on throughout the day with our dogs inside and in our fenced in yard ,6.0,0.0,4.0,5.0,4.0,3.0,0.0
15886,canidae,plays pretty much all day with my dog  runs around the fenced in yard and goes for a   mile walk,6.0,0.0,4.0,5.0,4.0,3.0,0.0
15875,iams,walk  run  play with humans and dogs,7.0,0.0,4.0,4.0,2.0,4.0,1.0
15875,iams proactive,walking  running  play with other dogs,7.0,0.0,4.0,4.0,2.0,4.0,1.0
15875,iams,walking  running  play with other dogs,7.0,0.0,4.0,4.0,2.0,4.0,1.0
15870,iams lamb & rice,walks  playing outside and other dog in house,6.0,1.0,3.0,5.0,5.0,5.0,0.0
15869,iams smart puppy,walking  playing in enclosed pen,5.0,0.0,5.0,5.0,4.0,1.0,0.0
15869,iams smart puppy,walking  playing in enclosed pen,5.0,0.0,5.0,5.0,4.0,1.0,0.0
15869,iams lamb & ruce,walking  palying fetch,5.0,0.0,5.0,5.0,4.0,1.0,0.0
15869,iams lamb & rice,walking  fetch  running playing in    x   pen,5.0,0.0,5.0,5.0,4.0,1.0,0.0
15867,iams adult,walks  run in yard  play with my dog,8.0,1.0,3.0,5.0,4.0,3.0,1.0
15867,iams,walking,8.0,1.0,3.0,5.0,4.0,3.0,1.0
15865,iams,daily walks  plays with other dog,8.0,1.0,3.0,5.0,2.0,5.0,1.0
15865,iams,daily walks  plays with other dog,8.0,1.0,3.0,5.0,2.0,5.0,1.0
15856,nutro max lamb and rice,walks  plays ball with us  plays with our other dog,15.0,0.0,5.0,5.0,5.0,5.0,1.0
15854,iams,walks and playing fetch,13.0,0.0,4.0,5.0,4.0,4.0,0.0
15854,iams,walks and runs in yard,13.0,0.0,4.0,5.0,4.0,4.0,0.0
15854,iams,walks  run and fetch,13.0,0.0,4.0,5.0,4.0,4.0,0.0
15853,iams,pool time walks  fetch,11.0,0.0,5.0,4.0,4.0,4.0,1.0
15853,iams,fetch  walks,11.0,0.0,5.0,4.0,4.0,4.0,1.0
15848,iams,walking  playing fetch  outdoor recalls,8.0,1.0,2.0,4.0,2.0,4.0,0.0
15848,iams,walking  playing fetch  outdoor recalls,8.0,1.0,2.0,4.0,2.0,4.0,0.0
15848,iams,walking  playing fetch  outdoor recalls,8.0,1.0,2.0,4.0,2.0,4.0,0.0
15845,iams,walking playing,13.0,1.0,4.0,5.0,4.0,1.0,1.0
15839,iams adult  green bag ,walks  fetch  swimming,12.0,0.0,5.0,5.0,4.0,4.0,0.0
15839,iams & merrick,walks  jogs around block with kids  fetch,12.0,0.0,5.0,5.0,4.0,4.0,0.0
15838,iams,walks  playing with toys,8.0,0.0,4.0,5.0,4.0,4.0,0.0
15838,iams large breed puppy,walks  ball throwing,8.0,0.0,4.0,5.0,4.0,4.0,0.0
15838,iams puppy,walks  ball throwing,8.0,0.0,4.0,5.0,4.0,4.0,0.0
15838,iams large breed puppy,play time  walks,8.0,0.0,4.0,5.0,4.0,4.0,0.0
15838,iams large breed,walks  ball tossing,8.0,0.0,4.0,5.0,4.0,4.0,0.0
15813,purina   large breed adult,walking  playing with released geb dog and other dogs in the program,13.0,0.0,5.0,5.0,4.0,3.0,0.0
15813,iams puppy,walking  playing with pet dog  playing fetch,13.0,0.0,5.0,5.0,4.0,3.0,0.0
15813,purina   large breed adult,walking  playing w released geb dog  verdell   playdates  training,13.0,0.0,5.0,5.0,4.0,3.0,0.0
15812,iams,walking and runs everyday,13.0,0.0,5.0,5.0,4.0,5.0,0.0
15812,iams,walks  runs  outings,13.0,0.0,5.0,5.0,4.0,5.0,0.0
15811,iams,play  fetch and walking,9.0,1.0,5.0,5.0,4.0,0.0,0.0
15811,iams,fetch and playing with other dogs,9.0,1.0,5.0,5.0,4.0,0.0,0.0
15811,iams puppy,play with raisers and released geb dog jag  she also gets weekly play time with other geb dogs,9.0,1.0,5.0,5.0,4.0,0.0,0.0
15804,iams,walks  ball & frisbee chasing,6.0,1.0,4.0,5.0,4.0,0.0,0.0
15804,iams,walks  frisbee,6.0,1.0,4.0,5.0,4.0,0.0,0.0
15799,purina one chicken and rice,walks  playing with other pups  loves to fetch  playing in pool,12.0,1.0,4.0,5.0,4.0,5.0,1.0
15799,purina chicken and rice,      mi walk daily  play with other dogs,12.0,1.0,4.0,5.0,4.0,5.0,1.0
15799,purina chicken and rice,  miles of walking each day  playing with other dogs in the back yard,12.0,1.0,4.0,5.0,4.0,5.0,1.0
15799,low res and iams puppy,running  playing with other dogs  playing in pool  short walks,12.0,1.0,4.0,5.0,4.0,5.0,1.0
15763,iams adult food,fetch  walking,12.0,1.0,4.0,5.0,4.0,4.0,1.0
15763,iams large breed,walks  fetch,12.0,1.0,4.0,5.0,4.0,4.0,1.0
15760,iams adult,walking  playing with other dogs,12.0,1.0,4.0,5.0,5.0,4.0,1.0
15760,iams puppy food,walking playing fetch and tug,12.0,1.0,4.0,5.0,5.0,4.0,1.0
15760,iams adult,walks  running in yard,12.0,1.0,4.0,5.0,5.0,4.0,1.0
15757,merrick turducken,playing & walking,14.0,0.0,4.0,4.0,3.0,4.0,1.0
15755,iams lamb & rice,walking  jogging with me  chasing toys,15.0,1.0,4.0,5.0,4.0,3.0,1.0
15734,iams,walk & play,10.0,0.0,5.0,0.0,1.0,1.0,0.0
15730,iams lamb & rice adult,walking and playing,13.0,1.0,5.0,5.0,4.0,4.0,0.0
15730,iams adult lamb and rice,walking,13.0,1.0,5.0,5.0,4.0,4.0,0.0
15730,iams lamb and rice,walk,13.0,1.0,5.0,5.0,4.0,4.0,0.0
15730,iams adult lamb and rice,walking,13.0,1.0,5.0,5.0,4.0,4.0,0.0
15729,iams   red bag ,walks runs puppy playdates,8.0,1.0,5.0,5.0,5.0,3.0,0.0
15729,iams red bag,walking  running swimming with other geb dogs,8.0,1.0,5.0,5.0,5.0,3.0,0.0
15714,regal sensibites,long walks  play with nick and  betsy,8.0,1.0,2.0,5.0,3.0,5.0,0.0
15714,regal sensibites,long walks  play with nick and betsy,8.0,1.0,2.0,5.0,3.0,5.0,0.0
15712,iams adult lamb and rice,walk  running after ball in yard,6.0,0.0,3.0,5.0,4.0,1.0,0.0
15709,iams lamb and rice,walks  frisbee,14.0,0.0,5.0,5.0,3.0,5.0,0.0
15709,iams lamb & rice,running in yard  tug of war  fetch with ball frisbee  walks though a bit difficult on those,14.0,0.0,5.0,5.0,3.0,5.0,0.0
15708,iams,walks and playing fetch,14.0,0.0,4.0,4.0,3.0,3.0,0.0
15708,iams,walk,14.0,0.0,4.0,4.0,3.0,3.0,0.0
15702,iams,walks and play with my dog,4.0,1.0,4.0,5.0,3.0,0.0,1.0
15700,purina,walks and play time,12.0,1.0,5.0,5.0,4.0,3.0,1.0
15700,purina,walks and ball play,12.0,1.0,5.0,5.0,4.0,3.0,1.0
15700,purina,play time and wlaks,12.0,1.0,5.0,5.0,4.0,3.0,1.0
15698,iams puppy,llw  fetch  swimming  etc   ,4.0,0.0,1.0,5.0,4.0,1.0,1.0
15696,iams lamb & rice      red bag,walks  play ball  frisbee   backyard running ,5.0,1.0,5.0,5.0,4.0,3.0,0.0
15696,iams,walks  free running in backyard ,5.0,1.0,5.0,5.0,4.0,3.0,0.0
15693,iams,walking  fetching running,12.0,0.0,5.0,5.0,3.0,5.0,1.0
15693,iams lamb and rice,walking  fetching,12.0,0.0,5.0,5.0,3.0,5.0,1.0
15659,wellness adult,walking  playing in backyard  playing with another pup  games in the house,9.0,1.0,5.0,5.0,4.0,4.0,0.0
15659,wellness original adult,walks  fetch  dog play  run in yard,9.0,1.0,5.0,5.0,4.0,4.0,0.0
15659,iams puppy chow,indoor play,9.0,1.0,5.0,5.0,4.0,4.0,0.0
15659,iams proactive adult,walks  fetch  playtime with other dogs  backyard exploration,9.0,1.0,5.0,5.0,4.0,4.0,0.0
15634,taste of the wild,walks runs,6.0,0.0,5.0,5.0,4.0,5.0,1.0
15634,purina puppy pro large breed,run in park  walks,6.0,0.0,5.0,5.0,4.0,5.0,1.0
15634,taste of the wild,walks,6.0,0.0,5.0,5.0,4.0,5.0,1.0
15634,taste of the wild,walk run,6.0,0.0,5.0,5.0,4.0,5.0,1.0
15634,taste of the wild,tires in the heat,6.0,0.0,5.0,5.0,4.0,5.0,1.0
15629,iams puppy,walking on sidewalk and running free in fenced back yard,3.0,1.0,5.0,5.0,4.0,3.0,0.0
15629,iams adult,long trail walks  ball playing swimming,3.0,1.0,5.0,5.0,4.0,3.0,0.0
15629,iams lamb & rice,trail walks  swimming  playing ball,3.0,1.0,5.0,5.0,4.0,3.0,0.0
15627,fromm family foods,highly excitable  lots of energy,9.0,0.0,5.0,5.0,2.0,5.0,0.0
15627,fromm family foods,playing follow me in the park  playing fetch      walks a day  ~     mile ,9.0,0.0,5.0,5.0,2.0,5.0,0.0
15627,fromm family foods,play in yard  fetch follow me  walk,9.0,0.0,5.0,5.0,2.0,5.0,0.0
15627,fromm family foods,  walks day  ~  mins  each   free play    minutes  ~  training session  ~   min  each ,9.0,0.0,5.0,5.0,2.0,5.0,0.0
15625,purina,play  walks,13.0,0.0,5.0,5.0,4.0,4.0,1.0
15625,blue buffalo large breed puppy food,walking  playing with other dogs,13.0,0.0,5.0,5.0,4.0,4.0,1.0
15625,blue buffalo large breed adult food,walking  playing with other dogs,13.0,0.0,5.0,5.0,4.0,4.0,1.0
15590,iams puppy and taste of the wild,daily walks and puppy play with other dog in house and co worker s puppy at work during lunch,5.0,0.0,5.0,5.0,4.0,3.0,1.0
15590,taste of the wild,daily walks and play time with other   legged friends,5.0,0.0,5.0,5.0,4.0,3.0,1.0
15586,nature s select chicken  lamb  and rice,walks  fetch  soccer  follow me,12.0,0.0,5.0,5.0,4.0,5.0,0.0
15586,iams minichunks,walking  playing fetch  running with other pups,12.0,0.0,5.0,5.0,4.0,5.0,0.0
15586,iams,fetch  playing with toys  running outside off leash in fenced in backyard,12.0,0.0,5.0,5.0,4.0,5.0,0.0
15586,iams  minichunks,fetch  chasing ball  hide and go seek,12.0,0.0,5.0,5.0,4.0,5.0,0.0
15584,iams puppy probiotic,llw  recall  follow me  exploring on leash  playtime ,3.0,1.0,4.0,0.0,3.0,3.0,1.0
15584,iams,llw  long line  free play  training ,3.0,1.0,4.0,0.0,3.0,3.0,1.0
15584,iams,walking,3.0,1.0,4.0,0.0,3.0,3.0,1.0
15574,iams,walks free run in fenced in area to play,7.0,1.0,4.0,5.0,4.0,5.0,0.0
15574,iams,walks  playing fetch outside playing with other dogs,7.0,1.0,4.0,5.0,4.0,5.0,0.0
15574,iams,walks,7.0,1.0,4.0,5.0,4.0,5.0,0.0
15573,regal,fetch  walks  playing with other dogs,12.0,0.0,5.0,5.0,4.0,4.0,1.0
15573,regal,walk  run  fetch  play with other dogs  train,12.0,0.0,5.0,5.0,4.0,4.0,1.0
15573,regal,walk run chewing fetch play in pool plays with other dogs,12.0,0.0,5.0,5.0,4.0,4.0,1.0
15566,iams puppy,walking   running  training  playing  and fetch,5.0,1.0,3.0,3.0,3.0,3.0,1.0
15566,healthwise chicken and oatmeal,walking  running  fetch  playing with other dogs,5.0,1.0,3.0,3.0,3.0,3.0,1.0
15566,health wise chicken and oatmeal,walks  play in backyard ,5.0,1.0,3.0,3.0,3.0,3.0,1.0
15559,iams,daily walks,11.0,0.0,4.0,4.0,4.0,1.0,1.0
15536,california natural   purina pro plan mixed,walking  running playing  swimming,4.0,0.0,5.0,5.0,4.0,1.0,1.0
15536,iams,walks  playing fetch  running around yard,4.0,0.0,5.0,5.0,4.0,1.0,1.0
15536,iams,walks  swimming  fetch,4.0,0.0,5.0,5.0,4.0,1.0,1.0
15522,blue seal natural   ,walks play w family dog swims,7.0,1.0,5.0,5.0,4.0,1.0,1.0
15522,blue seal,walks and runs and plays with our   year old lab,7.0,1.0,5.0,5.0,4.0,1.0,1.0
15522,blue seal   ,we walk her and she plays with our other dog  sometimes she runs around outside in the yard,7.0,1.0,5.0,5.0,4.0,1.0,1.0
15507,iams,walks at stores at least once a day  and walks around neighborhood and yard  at least   or   times a day ,12.0,0.0,4.0,5.0,2.0,1.0,1.0
15507,iams puppy food,brisk walks around neighborhood  at least  xs per day  outings at least once a day  everyday,12.0,0.0,4.0,5.0,2.0,1.0,1.0
15507,iams puppy food,lots of time outside  getting busy  training  at least one long walk per day  plays ball  chases toys ,12.0,0.0,4.0,5.0,2.0,1.0,1.0
15458,iams puppy chow,walking  playing fetch  free running in yard,3.0,1.0,5.0,5.0,3.0,1.0,0.0
15458,iams lamb and rice,playing with other dog  running in backyard  fetching tennis ball  swimming in lake,3.0,1.0,5.0,5.0,3.0,1.0,0.0
15458,iams lamb and rice,running with other dog  fetching  playing with toys,3.0,1.0,5.0,5.0,3.0,1.0,0.0
15457,iams lamb and rice,walking  hiking  light jogging  puppy play on the beach,10.0,1.0,4.0,5.0,4.0,4.0,1.0
15457,iams lamb and rice,walking playing hiking swimming,10.0,1.0,4.0,5.0,4.0,4.0,1.0
15457,iams,walking   a little hiking   playing,10.0,1.0,4.0,5.0,4.0,4.0,1.0
15457,iams lamb and rice,walking  hiking  light jogging  puppy play  fetch,10.0,1.0,4.0,5.0,4.0,4.0,1.0
15454,iams smart puppy  switching to adult with next purchase ,walks  runs in back yard,8.0,1.0,3.0,5.0,3.0,3.0,1.0
15454,iams proactive lamb meal and rice,walks  run in yard,8.0,1.0,3.0,5.0,3.0,3.0,1.0
15454,iams proactive lamb meal and rice,walks and play time in the fenced yard,8.0,1.0,3.0,5.0,3.0,3.0,1.0
15446,nutro chicken and oatmeal,walk  hike  tennis court and backyard free play,13.0,1.0,5.0,5.0,3.0,5.0,1.0
15446,iams pupppy large breed,walks  running around yard,13.0,1.0,5.0,5.0,3.0,5.0,1.0
15446,chicken and oatmeal nutro,hiking  swimming in creeks  lots of walk and running in backyard,13.0,1.0,5.0,5.0,3.0,5.0,1.0
15445,iams,walking  ball chasing,13.0,0.0,5.0,5.0,4.0,5.0,1.0
15445,iams large breed,avg    miles loose leash walking per day,13.0,0.0,5.0,5.0,4.0,5.0,1.0
15445,iams,neighborhood walks  supervised backyard,13.0,0.0,5.0,5.0,4.0,5.0,1.0
15393,iams,soccer  fetch  come from distances  etc ,5.0,1.0,5.0,4.0,3.0,1.0,0.0
15393,iams,runs  homework  walks  come from distance  soccer  etc ,5.0,1.0,5.0,4.0,3.0,1.0,0.0
15393,iams,walks  fetch  comes from a distance  ball playing,5.0,1.0,5.0,4.0,3.0,1.0,0.0
15393,low residue  from geb ,walking a few blocks  playing,5.0,1.0,5.0,4.0,3.0,1.0,0.0
15393,iams smart puppy,walks  backyard play  field trips  practice comes from a distance  etc ,5.0,1.0,5.0,4.0,3.0,1.0,0.0
15037,iams adult,walking  playing ball  playing with other puppy,12.0,0.0,4.0,3.0,4.0,1.0,1.0
15037,iam lamb and rice,long lead walk and or fetch,12.0,0.0,4.0,3.0,4.0,1.0,1.0
15037,blue seal pork & barley,walking  fetching  playing w other dogs,12.0,0.0,4.0,3.0,4.0,1.0,1.0
